serial_number,model,location,status,condition
AGS0941L3YM,GLC-T,SMD.BOX.028,InStock,USEB
AGS1026L2ZA,GLC-T,SMD.BOX.028,InStock,USEB
FNS18283P3E,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
FNS18300FUH,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1842R06H,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1842R04L,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
FOC19476HR5,EHWIC-4G-LTE-AU,8.MD.BOX.7,InStock,USEB
MTC15360A9K,GLC-T,SMD.BOX.028,InStock,USEB
MTC15360A7Z,GLC-T,SMD.BOX.028,InStock,USEB
MTC1536071L,GLC-T,SMD.BOX.028,InStock,USEB
MTC153608H1,GLC-T,SMD.BOX.028,InStock,USEB
MTC15360AAN,GLC-T,SMD.BOX.028,InStock,USEB
MTC153606EX,GLC-T,SMD.BOX.028,InStock,USEB
FOC13472T31,HWIC-ADSL-B/ST=,8.MD.BOX.27,InStock,USEB
FOC15141H9S,HWIC-1T=,8.MD.BOX.19,InStock,USEB
FOC20125DEM,HWIC-1T,8.MD.BOX.19,InStock,USEB
FOC19031MF5,HWIC-1T=,8.MD.BOX.19,InStock,USEB
FGL2248126Q,C1111-8P,8.2.4.2.B,InStock,NIB
DCC2321C4PU,PWR-C1-715WAC-P,8.3.5.2.B,InStock,NIB
DCC2321C4Q0,PWR-C1-715WAC-P,8.3.5.2.B,InStock,NIB
DCC2321C4UD,PWR-C1-715WAC-P,8.3.5.2.B,InStock,NIB
FOC18150NWR,EHWIC-4G-LTE-G,8.MD.BOX.7,InStock,USEB
FOC12021ADN,HWIC-4ESW,8.MD.BOX.6,InStock,USEB
32345621,WIC-2A/S,8.MD.BOX.37,InStock,USEB
FOC2013S51K,WS-C2960X-24PD-L,8.2.4.3.B,InStock,NIB
FGL2221940Y,C1117-4P,8.2.4.2.C,InStock,NIB
LCC2247HFXJ,STACK-T1-1M,8.3.6.4.C,InStock,NIB
LCC2149G1G7,STACK-T1-1M=,8.3.6.4.C,InStock,NOB
LCC2149G1H5,STACK-T1-1M=,8.3.6.4.C,InStock,NOB
LCC2149G1LK,STACK-T1-1M=#STACK-T1-1M=,8.3.6.4.C,InStock,NOB
DCC2321C2HZ,PWR-C1-715WAC-P,8.3.5.2.B,InStock,NIB
FDW2112B5P7,AIR-AP2802I-E-K9,8.3.2.3.E,InStock,NOB
FOC17131PAS,EHWIC-4ESG V01,8.MD.BOX.6,InStock,USEB
FCW2101H16Z,AIRPRATTIS992000@YAHOO.COM.AU,8.2.4.2.A,InStock,NIB
FCW2245H3UR,AIRPRATTIS992000@YAHOO.COM.AU,8.2.4.2.A,InStock,NIB
FCW2118H1VM,AIRPRATTIS992000@YAHOO.COM.AU,8.2.4.2.A,InStock,NIB
FCW2134H1M9,AIRPRATTIS992000@YAHOO.COM.AU,8.2.4.2.A,InStock,NIB
FCW2043H0F0,ME-3400EG-2CS-A,8.2.4.2.A,InStock,NIB
FCW2101H149,ME-3400EG-2CS-A,8.2.4.2.A,InStock,NIB
FCW2025H09G,ME-3400EG-2CS-A,8.2.4.2.A,InStock,NIB
FCW2247H3R8,ME-3400EG-2CS-A,8.2.4.2.A,InStock,NIB
DTH2322021X,PWR-RGD-AC-DC-H,8.3.5.3.C,InStock,NIB
FOC111654DY,VWIC2-1MFT-G703,8.MD.BOX.54,InStock,USEB
FOC18388CPW,EHWIC-4G-LTE-AU,8.MD.BOX.7,InStock,USEB
FGL2209A9YK,AIR-AP3802I-Z-K9,8.3.2.2.C,InStock,NIB
FGL2248A2H3,AIR-AP3802I-Z-K9,8.3.2.2.C,InStock,NIB
FCZ2350C1CS,C1111-4P,8.2.4.2.C,InStock,NIB
FGL224410EP,C1117-4P,8.2.4.2.C,InStock,NIB
FOC15125U7E,HWIC-3G-HSPA,8.MD.BOX.48,InStock,USEB
FOC15412P3J,HWIC-3G-HSPA,8.MD.BOX.48,InStock,USEB
FOC15240U4A,HWIC-4ESW,8.MD.BOX.6,InStock,USEB
FOC15195GY4,HWIC-4ESW,8.MD.BOX.6,InStock,USEB
FOC15284RHN,HWIC-4ESW,8.MD.BOX.6,InStock,USEB
FOC12203KGK,WIC-1SHDSL V3,8.MD.BOX.44,InStock,USEB
FOC15042XG8,HWIC-2T,8.MD.BOX.37,InStock,USEB
FOC15496AMQ,HWIC-1T,8.MD.BOX.19,InStock,USEB
FOC16172SCJ,HWIC-1T,8.MD.BOX.19,InStock,USEB
FOC174797WA,C3850-NM-4-10G,.,InStock,USEB
FGL2325A4QA,AIR-AP2802I-Z-K9,8.3.2.3.E,InStock,NIB
FGL2325A4NR,AIR-AP2802I-Z-K9,8.3.2.3.E,InStock,NIB
FGL2325A4M7,AIR-AP2802I-Z-K9,8.3.2.3.E,InStock,NIB
FCW2342D0CN,C9300-24P-E,8.2.5.3.C,InStock,NIB
FCW2043H0G8,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2043H0Q6,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2030H0KK,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2219H438,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2143H1UY,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2027H0EC,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2244H44V,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2049H069,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FDO2244A3H2,ISR4321/K9,8.2.4.2.C,InStock,NIB
JMX2340X213,FPR1010-NGFW-K9,8.2.5.2.C,InStock,NIB
FCW2324GHJN,C9300-48P-A,8.2.5.3.B,InStock,NOB
JAF1543CRRE,SSM-4GE,8.3.7.3.C,InStock,NOB
JAF1543CSEB,SSM-4GE,8.3.7.3.C,InStock,NOB
KWC22090M04,AIR-AP1852I-Z-K9C,8.3.2.5.D,InStock,NIB
FOC16120SDV,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FOC16206Y2D,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FCH202922LX,CP-MIC-WIRED-S,8.BOX.0005,InStock,USEB
FOC143641JW,PVDM3-64,SMD.BOX.047,InStock,USEB
FOC16486BYT,PVDM3-192,SMD.BOX.047,InStock,USEB
FOC15120NMQ,PVDM3-128,SMD.BOX.046,InStock,USEB
FNS113514UK,SFP-GE-L,SMD.BOX.050,InStock,USEB
SPC15210177,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310W1F,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310VZX,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310UD7,SFP-GE-L,SMD.BOX.050,InStock,USEB
SPC1521044N,SFP-GE-L,SMD.BOX.050,InStock,USEB
SPC152101KE,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310W0V,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS1431115V,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310VYZ,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310VYK,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310W0M,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14310W1C,SFP-GE-L,SMD.BOX.050,InStock,USEB
FNS14400YBH,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14400WP5,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14330DTR,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14400WPN,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14400WLW,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14330DUB,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14330DTW,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS150815JZ,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14400WN7,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS1508168F,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14330DRZ,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FNS14400WLP,GLC-LH-SM,SMD.BOX.025,InStock,USEB
FCW2047H0V9,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
T037UK1858,ME-3400EG-2CS-A,8.2.5.2.C,InStock,NIB
FCW2225H3XT,ME-3400EG-12CS-M,8.2.4.2.B,InStock,NIB
FCW2050H01Z,ME-3400EG-12CS-M,8.2.4.2.B,InStock,NIB
FGL2344L5DT,ISR4221-SEC/K9,8.2.4.2.C,InStock,NIB
FCW2209H3PM,ME-3400EG-12CS-M,8.2.5.3.B,InStock,NIB
FGL224714E5,C1111-8PLTELA,8.2.4.2.C,InStock,NOB
FGL2344L5E1,ISR4221-SEC/K9,8.2.4.2.C,InStock,NIB
FGL2344L5E7,ISR4221-SEC/K9,8.2.4.2.C,InStock,NIB
FGL2344L5ET,ISR4221-SEC/K9,8.2.4.2.C,InStock,NIB
FGL2344L5E5,ISR4221-SEC/K9,8.2.4.2.C,InStock,NIB
CN8514B00P,AJ821B#HSTNS-BC23-N,8.3.1.1.B,InStock,NIB
CN8514B00R,AJ821B#HSTNS-BC23-N,8.3.1.1.B,InStock,NOB
FOC110466PV,WIC-1SHDSL-V3,8.MD.BOX.44,InStock,USEB
FOC091815CT,HWIC-4ESW,8.MD.BOX.6,InStock,USEB
FOC12426VHG,HWIC-4ESW,8.MD.BOX.6,InStock,USEB
FOC16206XQZ,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FOC17165YRH,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FOC21106Z3Y,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FOC16355YLH,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FOC18352MWC,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
25254844,SERIAL-V.35,8.BOX.0025,InStock,USEB
JAE07341EQG,PA-A6-T3=,8.BOX.0025,InStock,USEB
JAE060403B4,PA-MCX-4TE1=,8.BOX.0025,InStock,USEB
AGA1652R53A,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1830RPZ1,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1830RRSU,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
FNS20390YCP,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1801R8D3,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1738RK9D,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
FNS18430M8U,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1642RWRJ,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1932R2H5,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1652R4Y3,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1815R55Y,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1748RUYX,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1750RSLT,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1750RXFR,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1750RN1C,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1815RCHY,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1738RB3A,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1826RC8J,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGA1750RSCT,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
AGJ1815R5FL,GLC-SX-MMD,SMD.BOX.027,InStock,USEB
FNS1922228J,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
AVJ203638B3,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS184902RW,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS18490F3N,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17431DZ5,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
AVJ203638BK,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
AVJ18113T2Y,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS184902UP,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS184902YF,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17431DZH,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS184902UX,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS18021ATU,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS174405PG,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
AVJ182031F5,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17491XM8,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17491TMZ,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
AVJ18163ZUP,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
AVJ18113VSN,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS174319AD,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17381F1R,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS1903203K,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
AVJ19413HVS,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17521PC9,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17131F6X,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS17362P8W,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
FNS18500L9L,GLC-LH-SMD,SMD.BOX.026,InStock,USEB
18297736,PA-GE,tang 2,InStock,USEB
25246754,PA-GE,tang 2,InStock,USEB
FGL2203A79B,AIR-AP3802I-Z-K9,8.3.2.2.C,InStock,NIB
FGL2203A7BJ,AIR-AP3802I-Z-K9,8.3.2.2.C,InStock,NIB
FGL2203A7K6,AIR-AP3802I-Z-K9,8.3.2.2.C,InStock,NIB
FGL2203A79S,AIR-AP3802I-Z-K9,8.3.2.2.C,InStock,NIB
FOC23385S6R,NIM-LTEA-LA,8.3.6.2.B,InStock,NIB
FOC23385S48,NIM-LTEA-LA,8.3.6.2.B,InStock,NIB
FOC23385S42,NIM-LTEA-LA,8.3.6.2.B,InStock,NIB
FOC23385S4B,NIM-LTEA-LA,8.3.6.2.B,InStock,NIB
FOC23385S8W,NIM-LTEA-LA,8.3.6.2.B,InStock,NIB
FOC23385S91,NIM-LTEA-LA,8.3.6.2.B,InStock,NIB
FOC15275SVF,VIC3-4FXS/DID,8.MD.BOX.39,InStock,USEB
FOC15445TA1,HWIC-1FE,8.MD.BOX.38,InStock,USEB
FOC10475MFJ,VWIC2-1MFT-T1/E1,8.MD.BOX.54,InStock,USEB
CAT0850K0TE,WS-C3750G-24T-S,.,InStock,USEB
FOC16390RLK,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FOC16403HRD,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
FOC16403HXY,EHWIC-VA-DSL-A,8.MD.BOX.9,InStock,USEB
AGM200143MM,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143N1,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MP,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MK,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143ML,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MU,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MT,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MV,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MR,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MS,GLC-T,SMD.BOX.028,InStock,USEB
AGM200143MJ,GLC-T,SMD.BOX.028,InStock,USEB
FDO2127V1E2,C1-WS3650-24PDM/K9,8.2.4.3.C,InStock,NIB
FDO2127V1D9,C1-WS3650-24PDM/K9,8.2.4.3.C,InStock,NIB
FGL214391KY,C897VAG-LTE-LA-K9,8.3.0.6.0,InStock,NOB
FGL20302353,C887VA-K9,8.3.0.6.0,InStock,NIB
FGL2144B06T,AIR-AP1562E-Z-K9,8.2.7.2.A,InStock,NOB
FGL2144B0AT,AIR-AP1562I-Z-K9,8.2.7.2.A,InStock,NOB
FGL2327A0AA,AIR-AP3802E-Z-K9#Z,8.3.2.2.B,InStock,NIB
FGL2327A0AS,AIR-AP3802E-Z-K9#Z,8.3.2.2.B,InStock,NIB
FOC20126HEM,EHWIC-VA-DSL-A,8.3.4.3.E,InStock,NIB
FGL180110SP,CISCO2921/K9,8.2.9.1.B,InStock,NIB
FGL180110CA,CISCO2921/K9,8.2.9.1.B,InStock,NIB
FDO2027F0D7,WS-C3750X-24P-S,8.2.9.1.B,InStock,NIB
FGL180110RG,CISCO2921/K9,8.2.10.1.C,InStock,NIB
FGL175111TX,CISCO2921/K9,8.2.10.1.C,InStock,NIB
FGL180110B1,CISCO2921/K9,8.2.10.1.C,InStock,NIB
FOC18467PDJ,EHWIC-1GE-SFP-CU,8.3.4.3.C,InStock,USEB
FOC141326M0,HWIC-1GE-SFP,8.MD.BOX.38,InStock,USEB
AGM1527P0UE,SFP-GE-S,8.1.1.1,InStock,NIB
FOC1042Y2S5,WS-C3750G-48PS-E#WS-C3750G-48PS-E#JV#PACK3615#WS-C3750G-48PS-E#JV#PACK3615,8.P.1.2.D,InStock,USEB
3456,A75130.106587,8.1.1.2,InStock,USEB
FOC141682MJ,CTS-CODEC-SEC,8.1.1.1,InStock,USEB
SAL13505XK7,ME-C6524GT-8S,8.P.1.2.D,InStock,USEB
FCH112398Y0,CP-7941G,8.1.1.2,InStock,USEB
333111,BC-UAI-4-E1-BNC,8.1.1.3,InStock,USEB
111333,15454-SA-NEBS3=,8.1.1.2,InStock,NOB
222333,IGX-UFM-4C,8.1.1.5,InStock,USEB
444111,IGX-PEM=,8.1.1.5,InStock,USEB
11131977,AS53-12DMM,8.1.1.2,InStock,USEB
FOC1198264,Co dc khong,8.1.1.2,InStock,USEC
FCW2025D1BH,C1-WS3850-48F/K9,8.1.1.2,InStock,USEB
FDO1324Z1FS,WS-C3750V2-48PS-S,8.1.1.2,InStock,USEB
FOC1002D4IZ,WS-C3750X,8.1.1.2,InStock,USEB
FGL201140L9,ASA5525-FPWR-K9,8.1.1.2,InStock,USEB
444112311,Testing only,8.1.1.3,InStock,USEB
CAT0927N1DB,WS-C3750-48PS-E,8.1.1.5,InStock,USEB
CAT0827X15L,WS-C3750-48PS-E,8.1.1.3,InStock,USEB
21513,ESR-PWR-DC,----,InStock,USEB
23456123,WIC-1DSU-T1=,-----,InStock,USEB
JAE213600N3,WS-C4500X-32,11111,InStock,USEB
456789123,WS-C6509-RF,11111,InStock,USEB
LIT18091508,PWR-4430-AC,111111,InStock,USEB
7894756132,IPS1001,8.P.1.2.E,InStock,USEB
GMK190500FY,CISCO867VAE-K9,.,InStock,USEB
JMX1425405Y,ASA5505-BUN-K9#JV#PACK20034,8.1.1.1,InStock,USEB
LCC2003G0RK,STACK-T2-50CM#JV#PACK9042-3,8.1.2.1,InStock,NOB
FDO1942E1UH,WS-C3650-24PD-S,.,InStock,USEB
JMX1539X0C4,ASA5510,.,InStock,USEB
LIT17491J29,PWR-C1-715WAC,.,InStock,USEB
FOX1225GMS5,ASR1006,.,InStock,USEB
FGL231612VH,C1111-8PLTELA,.,InStock,USEB
FCW2241H575,ME-3400EG-2CS-A,8.1.1.1,InStock,USEB
FNS17380C9Z,GLC-LH-SMD#JV#PACK20035-2,ss,InStock,USEB
FOC1804V3XR,AIR-CT5760-50-K9#AIR-CT5760,8.1.5.1.C,InStock,USEB
PWO11503001,CSCO-EXP-PANEL=,8.P.1.2.D,InStock,USEB
FOX063008NL,WS-C2980G-A#CATALYST 2980G-A,8.P.1.2.D,InStock,USEB
FOC142080H1,CTS-CODEC-PRI-G2,8.P.1.2.D,InStock,USEB
JMX1051K1M4,ASA5510-BUN-K9,8.P.1.2.D,InStock,USEC
FOX111611WF,WS-C4948-S,8.P.1.2.D,InStock,USEB
CAT1031ZGYJ,WS-C3750-48PS-S,8.P.1.2.D,InStock,PART
FOX0850023E,WS-C4948-S,8.P.1.2.D,InStock,USEB
FDO1608Y0PP,WS-C3750V2-48PS-S,8.P.1.2.D,InStock,USEC
FGL17241055,CISCO2951/K9,8.P.1.2.D,InStock,USEB
FOC1250V03E,WS-C2960-24TT-L,8.P.1.2.D,InStock,USEB
FAA0322H0GT,WS-C2912MF-XL,8.P.1.2.D,InStock,USEB
FOX0535F0BU,AS5300-120VOIP-A#C5300-JS-M,8.P.1.2.D,InStock,USEB
JMX1414L20A,ASA5550-BUN-K9,8.P.1.2.D,InStock,PART
FHK0926Y0BR,WS-C2950T-48-SI,8.P.1.2.D,InStock,USEB
FDO1715H1FU,WS-C3750X-24T-S,8.P.1.2.D,InStock,USEC
FDO1232X32M,WS-C3750-48PS-S,8.P.1.2.D,InStock,PART
PL506180393,CSS-11051-AC,8.P.1.2.D,InStock,USEB
FOC0616Y0K6,WS-C2950G-48-EI,8.P.1.2.D,InStock,USEB
FOX04387758,AS53-60-CH,8.P.1.2.D,InStock,USEB
CAM10243063,CVPN3030-NR-BUN,8.P.1.2.D,InStock,USEB
FDO1236X38C,WS-C3560-24TS-S,8.P.1.2.D,InStock,PART
FAB0537M2ZM,WS-C3548-XL-EN,8.P.1.2.D,InStock,USEB
CAM02163215,CVPN3000-FRU=,8.P.1.2.D,InStock,USEB
FDO1316X0VD,WS-C3560-48PS-S,8.1.2.1,InStock,USEA
SSCPY304QM,Testing only,8.1.1.1,InStock,USEB
CAT0907Z1SB,WS-C3750G-24TS-S,8.P.1.2.D,InStock,USEC
FHK072720VB,CISCO1760#KEEP,8.1.12.3.A,InStock,USEB
FAA0433G0SK,WS-C3548-XL-EN,8.1.12.3.A,InStock,USEB
IPS010652,PIX-515E,8.1.12.3.A,InStock,USEB
CSG0905P16X,WS-C3550-24-FX-SMI,8.1.12.3.A,InStock,USEB
FOC0811Z2L4,WS-C2950G-48-EI,8.1.12.3.A,InStock,USEB
CAT0937N3J1,WS-C3560-24PS-E,8.1.12.3.A,InStock,USEB
CAT0720R1DK,WS-C3550-48-SMI,8.1.12.3.A,InStock,USEB
CAT0720X22T,WS-C3550-24-EMI,8.1.12.3.A,InStock,USEB
CAT0824N28C,WS-C3550-48-EMI,8.1.12.3.A,InStock,USEB
FHK1040U05B,CISCO2811-AC-IP,8.1.12.3.A,InStock,USEB
FHK0914F3B9,CISCO2811-V/K9,8.1.12.3.A,InStock,USEB
JAC0401A3HG,KEEP#CISCO2610,8.1.12.3.A,InStock,USEB
JMX0811L4K4,CISCO2620XM#KEEP,8.1.12.3.A,InStock,USEB
JAB042582BZ,CISCO2621,8.1.12.3.A,InStock,USEB
FHK083221M1,WS-C3524-PWR-XL-EN,8.1.12.3.A,InStock,USEB
FHK072721K2,CISCO1760#CISCO 1760,8.1.12.3.A,InStock,USEB
VDF061912S8,CISCO1760-V#CISCO1760,8.1.12.3.A,InStock,USEB
FHK0727112K,CISCO1760#CISCO 1760,8.1.12.3.A,InStock,USEB
FHK0743108V,CISCO1760,8.1.12.3.A,InStock,USEB
FHK0618W0QZ,WS-C3548-XL-LAT,8.1.12.3.A,InStock,USEB
19861006,WIC-1B-S/T=,8.1.12.3.A,InStock,USEB
31895131,NM-1E=,8.1.12.3.A,InStock,USEB
JMX0519K0AY,CISCO2613,8.1.12.3.A,InStock,USEB
FHK1011F0XF,CISCO2851,8.1.12.3.A,InStock,USEB
VDF063810YT,CISCO1760,8.1.12.3.A,InStock,USEB
FHK072720VJ,CISCO1760#CISCO 1760,8.1.12.3.A,InStock,USEB
FOC1448X3XD,WS-C2960-24PC-L,8.2.5.2.A,InStock,USEB
FOC1417Z56H,WS-C2960-24LC-S,8.2.5.2.A,InStock,USEC
FOC1340W149,WS-C2960-24LT-L,8.2.5.2.A,InStock,USEB
FCQ1615X4UM,WS-C2960-24PC-L,8.2.5.2.A,InStock,USEB
FOC1507W3YL,WS-C2960-24PC-L,8.2.5.2.A,InStock,USEB
FCQ1615X4U2,WS-C2960-24PC-L,8.2.5.2.A,InStock,USEB
FOC1410W2PJ,WS-C2960-24PC-L,8.2.5.2.A,InStock,USEB
FOC1448X3UB,WS-C2960-24PC-L,8.2.5.2.A,InStock,USEB
FCQ1622Y3HR,WS-C2960-24PC-S,8.2.5.2.A,InStock,USEB
FOC1442Y4WX,WS-C2960-24LT-L,8.2.5.2.A,InStock,USEB
FOC1242Z317,WS-C2960-24LT-L,8.2.5.2.A,InStock,USEB
FOC1333Z4VU,WS-C2960-24LT-L,8.2.5.2.A,InStock,USEB
FCZ191193M2,C897VAG-LTE-GA-K9,8.3.8.5.0,InStock,NOB
FGL202921VU,C887VA-K9,8.3.8.5.0,InStock,NIB
FGL170121UD,CISCO887VA-K9,8.3.8.5.0,InStock,NOB
FGL161226TH,CISCO1801/K9,8.3.8.5.0,InStock,NOB
FGL1545268R,CISCO888G-K9,8.3.8.5.0,InStock,NIB
FGL1545269Y,CISCO888G-K9,8.3.8.5.0,InStock,NIB
FGL154425M2,CISCO888G-K9,8.3.8.5.0,InStock,NOB
IAC1906H0SY,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H151,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H15H,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0DS,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0CL,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0KU,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H15J,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0DZ,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0A2,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0MM,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H0ZC,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H0NU,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H04F,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H0WV,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H08M,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0T5,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H11A,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H0M0,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H1CK,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H1C4,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H0ZQ,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0FX,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H1BY,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H069,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0N3,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1910H0P9,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H1CP,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H19T,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H035,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
IAC1906H0TN,CP-7925G-EX-K9,8.3.1.2.B,InStock,NOB
